Stock name,Symbol,Link
Schaeffler India Ltd,SCHAEFFLER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCHAEFFLER"""
S Chand and Company Limited,SCHAND,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCHAND"""
Schneider Electric Infrastructure Limited,SCHNEIDER,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCHNEIDER"""
Shipping Corporation Of India Limited,SCI,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCI"""
Shipping Corporation of India Land & Assets Ltd,SCILAL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCILAL"""
Sheetal Cool Products Ltd,SCPL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SCPL"""
Som Distilleries & Breweries Limited,SDBL,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SDBL"""
Nippon India ETF Nifty SDL-2026 Maturity,SDL26BEES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SDL26BEES"""
Seamec Limited,SEAMECLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SEAMECLTD"""
Secmark Consultancy Ltd,SECMARK,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SECMARK"""
SecureKloud Technologies Ltd,SECURKLOUD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SECURKLOUD"""
Sejal Glass Ltd,SEJALLTD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SEJALLTD"""
Selan Exploration Technology Limited,SELAN,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SELAN"""
SEL Manufacturing Company Ltd,SELMC,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SELMC"""
Senco Gold Ltd,SENCO,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SENCO"""
Senores Pharmaceuticals Ltd,SENORES,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SENORES"""
DSP S&P BSE Sensex ETF,SENSEXADD,"""https://in.tradingview.com/chart/2bVEvBAI/?symbol=NSE:SENSEXADD"""
